"","trial","stimulus","intensity","response","correct","condition","subject","axis","group"
"14560",100,1,1,1,1,"pre","13","yaxis02hz","control"
"14561",101,1,1,1,1,"pre","13","yaxis02hz","control"
"14562",102,1,2,0,0,"pre","13","yaxis02hz","control"
"14563",103,1,6,1,1,"pre","13","yaxis02hz","control"
"14564",104,1,3,0,0,"pre","13","yaxis02hz","control"
"14565",105,0,-6,1,0,"pre","13","yaxis02hz","control"
"14566",106,1,4,0,0,"pre","13","yaxis02hz","control"
"14567",107,0,-6,1,0,"pre","13","yaxis02hz","control"
"14568",108,1,4,1,1,"pre","13","yaxis02hz","control"
"14569",109,0,-4,0,1,"pre","13","yaxis02hz","control"
"14570",110,1,7,1,1,"pre","13","yaxis02hz","control"
"14571",111,0,-7,1,0,"pre","13","yaxis02hz","control"
"14572",112,0,-6,1,0,"pre","13","yaxis02hz","control"
"14573",113,0,-4,1,0,"pre","13","yaxis02hz","control"
"14574",114,0,-7,0,1,"pre","13","yaxis02hz","control"
"14575",115,1,4,1,1,"pre","13","yaxis02hz","control"
"14576",116,1,1,0,0,"pre","13","yaxis02hz","control"
"14577",117,1,1,1,1,"pre","13","yaxis02hz","control"
"14578",118,0,-3,0,1,"pre","13","yaxis02hz","control"
"14579",119,0,-1,1,0,"pre","13","yaxis02hz","control"
"14580",120,0,-3,0,1,"pre","13","yaxis02hz","control"
"14581",121,1,4,0,0,"pre","13","yaxis02hz","control"
"14582",122,0,-7,0,1,"pre","13","yaxis02hz","control"
"14583",123,0,-3,1,0,"pre","13","yaxis02hz","control"
"14584",124,0,-6,0,1,"pre","13","yaxis02hz","control"
"14585",125,0,-4,0,1,"pre","13","yaxis02hz","control"
"14586",126,1,3,0,0,"pre","13","yaxis02hz","control"
"14587",127,1,4,1,1,"pre","13","yaxis02hz","control"
"14588",128,1,5,0,0,"pre","13","yaxis02hz","control"
"14589",129,0,-5,0,1,"pre","13","yaxis02hz","control"
"14590",130,1,2,0,0,"pre","13","yaxis02hz","control"
"14591",131,0,-7,1,0,"pre","13","yaxis02hz","control"
"14592",132,0,-6,1,0,"pre","13","yaxis02hz","control"
"14593",133,1,1,0,0,"pre","13","yaxis02hz","control"
"14594",134,0,-2,1,0,"pre","13","yaxis02hz","control"
"14595",135,1,1,0,0,"pre","13","yaxis02hz","control"
"14596",136,0,-5,1,0,"pre","13","yaxis02hz","control"
"14597",137,0,-2,0,1,"pre","13","yaxis02hz","control"
"14598",138,0,-3,0,1,"pre","13","yaxis02hz","control"
"14599",139,0,-1,1,0,"pre","13","yaxis02hz","control"
"14600",140,0,-7,0,1,"pre","13","yaxis02hz","control"
"14601",1,1,5,1,1,"post","14","pitch02hz","control"
"14602",2,0,-4,0,1,"post","14","pitch02hz","control"
"14603",3,1,4,0,0,"post","14","pitch02hz","control"
"14604",4,0,-1,0,1,"post","14","pitch02hz","control"
"14605",5,0,-7,0,1,"post","14","pitch02hz","control"
"14606",6,0,-6,0,1,"post","14","pitch02hz","control"
"14607",7,0,-5,0,1,"post","14","pitch02hz","control"
"14608",8,0,-3,1,0,"post","14","pitch02hz","control"
"14609",9,1,1,1,1,"post","14","pitch02hz","control"
"14610",10,0,-1,0,1,"post","14","pitch02hz","control"
"14611",11,1,7,1,1,"post","14","pitch02hz","control"
"14612",12,1,7,1,1,"post","14","pitch02hz","control"
"14613",13,1,1,0,0,"post","14","pitch02hz","control"
"14614",14,0,-7,0,1,"post","14","pitch02hz","control"
"14615",15,0,-4,1,0,"post","14","pitch02hz","control"
"14616",16,1,7,1,1,"post","14","pitch02hz","control"
"14617",17,1,1,1,1,"post","14","pitch02hz","control"
"14618",18,0,-2,1,0,"post","14","pitch02hz","control"
"14619",19,0,-1,0,1,"post","14","pitch02hz","control"
"14620",20,1,4,1,1,"post","14","pitch02hz","control"
"14621",21,1,3,1,1,"post","14","pitch02hz","control"
"14622",22,0,-4,0,1,"post","14","pitch02hz","control"
"14623",23,0,-2,1,0,"post","14","pitch02hz","control"
"14624",24,1,2,0,0,"post","14","pitch02hz","control"
"14625",25,1,1,0,0,"post","14","pitch02hz","control"
"14626",26,1,4,1,1,"post","14","pitch02hz","control"
"14627",27,0,-3,0,1,"post","14","pitch02hz","control"
"14628",28,0,-3,0,1,"post","14","pitch02hz","control"
"14629",29,0,-7,0,1,"post","14","pitch02hz","control"
"14630",30,1,2,1,1,"post","14","pitch02hz","control"
"14631",31,0,-1,0,1,"post","14","pitch02hz","control"
"14632",32,1,4,1,1,"post","14","pitch02hz","control"
"14633",33,0,-2,0,1,"post","14","pitch02hz","control"
"14634",34,0,-2,1,0,"post","14","pitch02hz","control"
"14635",35,1,5,1,1,"post","14","pitch02hz","control"
"14636",36,1,5,1,1,"post","14","pitch02hz","control"
"14637",37,1,3,1,1,"post","14","pitch02hz","control"
"14638",38,0,-4,0,1,"post","14","pitch02hz","control"
"14639",39,0,-1,0,1,"post","14","pitch02hz","control"
"14640",40,1,6,1,1,"post","14","pitch02hz","control"
"14641",41,0,-5,0,1,"post","14","pitch02hz","control"
"14642",42,0,-7,0,1,"post","14","pitch02hz","control"
"14643",43,1,6,1,1,"post","14","pitch02hz","control"
"14644",44,0,-3,0,1,"post","14","pitch02hz","control"
"14645",45,0,-2,0,1,"post","14","pitch02hz","control"
"14646",46,0,-7,0,1,"post","14","pitch02hz","control"
"14647",47,0,-4,0,1,"post","14","pitch02hz","control"
"14648",48,0,-6,0,1,"post","14","pitch02hz","control"
"14649",49,0,-3,0,1,"post","14","pitch02hz","control"
"14650",50,0,-2,0,1,"post","14","pitch02hz","control"
"14651",51,0,-3,0,1,"post","14","pitch02hz","control"
"14652",52,1,6,1,1,"post","14","pitch02hz","control"
"14653",53,0,-5,1,0,"post","14","pitch02hz","control"
"14654",54,1,2,1,1,"post","14","pitch02hz","control"
"14655",55,0,-6,1,0,"post","14","pitch02hz","control"
"14656",56,1,3,0,0,"post","14","pitch02hz","control"
"14657",57,1,7,1,1,"post","14","pitch02hz","control"
"14658",58,1,3,0,0,"post","14","pitch02hz","control"
"14659",59,1,3,1,1,"post","14","pitch02hz","control"
"14660",60,1,2,1,1,"post","14","pitch02hz","control"
"14661",61,0,-1,0,1,"post","14","pitch02hz","control"
"14662",62,1,4,1,1,"post","14","pitch02hz","control"
"14663",63,1,5,1,1,"post","14","pitch02hz","control"
"14664",64,1,7,1,1,"post","14","pitch02hz","control"
"14665",65,1,5,1,1,"post","14","pitch02hz","control"
"14666",66,1,1,1,1,"post","14","pitch02hz","control"
"14667",67,0,-4,0,1,"post","14","pitch02hz","control"
"14668",68,1,4,1,1,"post","14","pitch02hz","control"
"14669",69,0,-5,0,1,"post","14","pitch02hz","control"
"14670",70,0,-7,0,1,"post","14","pitch02hz","control"
"14671",71,0,-2,0,1,"post","14","pitch02hz","control"
"14672",72,0,-7,0,1,"post","14","pitch02hz","control"
"14673",73,1,4,0,0,"post","14","pitch02hz","control"
"14674",74,1,3,1,1,"post","14","pitch02hz","control"
"14675",75,1,1,1,1,"post","14","pitch02hz","control"
"14676",76,1,7,1,1,"post","14","pitch02hz","control"
"14677",77,0,-2,0,1,"post","14","pitch02hz","control"
"14678",78,1,2,1,1,"post","14","pitch02hz","control"
"14679",79,0,-1,0,1,"post","14","pitch02hz","control"
"14680",80,0,-4,0,1,"post","14","pitch02hz","control"
"14681",81,1,2,1,1,"post","14","pitch02hz","control"
"14682",82,1,6,1,1,"post","14","pitch02hz","control"
"14683",83,0,-5,0,1,"post","14","pitch02hz","control"
"14684",84,0,-5,0,1,"post","14","pitch02hz","control"
"14685",85,1,1,1,1,"post","14","pitch02hz","control"
"14686",86,0,-4,1,0,"post","14","pitch02hz","control"
"14687",87,0,-2,0,1,"post","14","pitch02hz","control"
"14688",88,0,-6,0,1,"post","14","pitch02hz","control"
"14689",89,1,1,0,0,"post","14","pitch02hz","control"
"14690",90,1,5,1,1,"post","14","pitch02hz","control"
"14691",91,1,4,1,1,"post","14","pitch02hz","control"
"14692",92,1,3,0,0,"post","14","pitch02hz","control"
"14693",93,0,-5,0,1,"post","14","pitch02hz","control"
"14694",94,1,3,0,0,"post","14","pitch02hz","control"
"14695",95,0,-3,0,1,"post","14","pitch02hz","control"
"14696",96,0,-3,0,1,"post","14","pitch02hz","control"
"14697",97,0,-2,1,0,"post","14","pitch02hz","control"
"14698",98,1,3,1,1,"post","14","pitch02hz","control"
"14699",99,1,5,1,1,"post","14","pitch02hz","control"
"14700",100,1,6,1,1,"post","14","pitch02hz","control"
"14701",101,0,-6,0,1,"post","14","pitch02hz","control"
"14702",102,0,-5,0,1,"post","14","pitch02hz","control"
"14703",103,0,-6,0,1,"post","14","pitch02hz","control"
"14704",104,0,-7,0,1,"post","14","pitch02hz","control"
"14705",105,0,-3,1,0,"post","14","pitch02hz","control"
"14706",106,1,4,1,1,"post","14","pitch02hz","control"
"14707",107,0,-6,0,1,"post","14","pitch02hz","control"
"14708",108,0,-6,0,1,"post","14","pitch02hz","control"
"14709",109,0,-6,0,1,"post","14","pitch02hz","control"
"14710",110,0,-5,1,0,"post","14","pitch02hz","control"
"14711",111,1,4,1,1,"post","14","pitch02hz","control"
"14712",112,1,5,1,1,"post","14","pitch02hz","control"
"14713",113,0,-1,0,1,"post","14","pitch02hz","control"
"14714",114,1,6,1,1,"post","14","pitch02hz","control"
"14715",115,1,5,1,1,"post","14","pitch02hz","control"
"14716",116,0,-1,0,1,"post","14","pitch02hz","control"
"14717",117,1,2,1,1,"post","14","pitch02hz","control"
"14718",118,0,-6,0,1,"post","14","pitch02hz","control"
"14719",119,1,2,0,0,"post","14","pitch02hz","control"
"14720",120,1,6,1,1,"post","14","pitch02hz","control"
"14721",121,1,6,1,1,"post","14","pitch02hz","control"
"14722",122,1,7,1,1,"post","14","pitch02hz","control"
"14723",123,1,5,0,0,"post","14","pitch02hz","control"
"14724",124,1,6,1,1,"post","14","pitch02hz","control"
"14725",125,0,-7,0,1,"post","14","pitch02hz","control"
"14726",126,1,7,1,1,"post","14","pitch02hz","control"
"14727",127,1,7,1,1,"post","14","pitch02hz","control"
"14728",128,0,-4,0,1,"post","14","pitch02hz","control"
"14729",129,1,6,1,1,"post","14","pitch02hz","control"
"14730",130,1,7,1,1,"post","14","pitch02hz","control"
"14731",131,0,-7,0,1,"post","14","pitch02hz","control"
"14732",132,1,2,1,1,"post","14","pitch02hz","control"
"14733",133,0,-1,0,1,"post","14","pitch02hz","control"
"14734",134,1,1,0,0,"post","14","pitch02hz","control"
"14735",135,0,-4,1,0,"post","14","pitch02hz","control"
"14736",136,1,3,0,0,"post","14","pitch02hz","control"
"14737",137,1,2,0,0,"post","14","pitch02hz","control"
"14738",138,1,1,1,1,"post","14","pitch02hz","control"
"14739",139,0,-3,0,1,"post","14","pitch02hz","control"
"14740",140,0,-5,0,1,"post","14","pitch02hz","control"
"14741",1,0,-7,0,1,"post","14","roll02hz","control"
"14742",2,1,3,1,1,"post","14","roll02hz","control"
"14743",3,1,1,0,0,"post","14","roll02hz","control"
"14744",4,0,-6,0,1,"post","14","roll02hz","control"
"14745",5,1,5,1,1,"post","14","roll02hz","control"
"14746",6,1,4,1,1,"post","14","roll02hz","control"
"14747",7,1,3,1,1,"post","14","roll02hz","control"
"14748",8,0,-5,0,1,"post","14","roll02hz","control"
"14749",9,1,2,0,0,"post","14","roll02hz","control"
"14750",10,0,-6,0,1,"post","14","roll02hz","control"
"14751",11,1,3,1,1,"post","14","roll02hz","control"
"14752",12,1,7,1,1,"post","14","roll02hz","control"
"14753",13,1,7,1,1,"post","14","roll02hz","control"
"14754",14,1,3,1,1,"post","14","roll02hz","control"
"14755",15,0,-2,1,0,"post","14","roll02hz","control"
"14756",16,1,5,1,1,"post","14","roll02hz","control"
"14757",17,1,4,1,1,"post","14","roll02hz","control"
"14758",18,0,-3,0,1,"post","14","roll02hz","control"
"14759",19,1,6,1,1,"post","14","roll02hz","control"
"14760",20,0,-2,0,1,"post","14","roll02hz","control"
"14761",21,1,4,1,1,"post","14","roll02hz","control"
"14762",22,1,3,1,1,"post","14","roll02hz","control"
"14763",23,1,2,0,0,"post","14","roll02hz","control"
"14764",24,0,-7,0,1,"post","14","roll02hz","control"
"14765",25,1,6,1,1,"post","14","roll02hz","control"
"14766",26,0,-3,0,1,"post","14","roll02hz","control"
"14767",27,1,1,1,1,"post","14","roll02hz","control"
"14768",28,0,-5,0,1,"post","14","roll02hz","control"
"14769",29,0,-4,0,1,"post","14","roll02hz","control"
"14770",30,1,4,1,1,"post","14","roll02hz","control"
"14771",31,0,-3,0,1,"post","14","roll02hz","control"
"14772",32,0,-5,0,1,"post","14","roll02hz","control"
"14773",33,0,-3,1,0,"post","14","roll02hz","control"
"14774",34,0,-1,1,0,"post","14","roll02hz","control"
"14775",35,1,3,1,1,"post","14","roll02hz","control"
"14776",36,0,-7,0,1,"post","14","roll02hz","control"
"14777",37,0,-1,1,0,"post","14","roll02hz","control"
"14778",38,0,-1,0,1,"post","14","roll02hz","control"
"14779",39,1,5,1,1,"post","14","roll02hz","control"
"14780",40,1,5,1,1,"post","14","roll02hz","control"
"14781",41,0,-3,1,0,"post","14","roll02hz","control"
"14782",42,1,7,1,1,"post","14","roll02hz","control"
"14783",43,1,6,1,1,"post","14","roll02hz","control"
"14784",44,1,6,1,1,"post","14","roll02hz","control"
"14785",45,1,6,1,1,"post","14","roll02hz","control"
"14786",46,0,-5,0,1,"post","14","roll02hz","control"
"14787",47,0,-4,0,1,"post","14","roll02hz","control"
"14788",48,1,2,1,1,"post","14","roll02hz","control"
"14789",49,1,7,1,1,"post","14","roll02hz","control"
"14790",50,1,6,1,1,"post","14","roll02hz","control"
"14791",51,1,6,1,1,"post","14","roll02hz","control"
"14792",52,0,-6,0,1,"post","14","roll02hz","control"
"14793",53,0,-1,0,1,"post","14","roll02hz","control"
"14794",54,0,-2,0,1,"post","14","roll02hz","control"
"14795",55,0,-6,0,1,"post","14","roll02hz","control"
"14796",56,1,2,1,1,"post","14","roll02hz","control"
"14797",57,1,7,1,1,"post","14","roll02hz","control"
"14798",58,1,2,1,1,"post","14","roll02hz","control"
"14799",59,0,-6,0,1,"post","14","roll02hz","control"
"14800",60,1,1,1,1,"post","14","roll02hz","control"
"14801",61,0,-2,0,1,"post","14","roll02hz","control"
"14802",62,1,4,1,1,"post","14","roll02hz","control"
"14803",63,1,5,1,1,"post","14","roll02hz","control"
"14804",64,0,-5,0,1,"post","14","roll02hz","control"
"14805",65,1,6,1,1,"post","14","roll02hz","control"
"14806",66,1,2,0,0,"post","14","roll02hz","control"
"14807",67,0,-6,0,1,"post","14","roll02hz","control"
"14808",68,1,7,1,1,"post","14","roll02hz","control"
"14809",69,1,1,0,0,"post","14","roll02hz","control"
"14810",70,0,-1,1,0,"post","14","roll02hz","control"
"14811",71,0,-6,0,1,"post","14","roll02hz","control"
"14812",72,1,7,1,1,"post","14","roll02hz","control"
"14813",73,1,4,1,1,"post","14","roll02hz","control"
"14814",74,0,-4,0,1,"post","14","roll02hz","control"
"14815",75,0,-7,0,1,"post","14","roll02hz","control"
"14816",76,0,-7,0,1,"post","14","roll02hz","control"
"14817",77,1,5,1,1,"post","14","roll02hz","control"
"14818",78,0,-4,0,1,"post","14","roll02hz","control"
"14819",79,0,-3,1,0,"post","14","roll02hz","control"
"14820",80,0,-2,1,0,"post","14","roll02hz","control"
"14821",81,0,-7,0,1,"post","14","roll02hz","control"
"14822",82,0,-2,0,1,"post","14","roll02hz","control"
"14823",83,1,3,1,1,"post","14","roll02hz","control"
"14824",84,1,4,1,1,"post","14","roll02hz","control"
"14825",85,1,6,1,1,"post","14","roll02hz","control"
"14826",86,1,5,1,1,"post","14","roll02hz","control"
"14827",87,0,-3,0,1,"post","14","roll02hz","control"
"14828",88,1,6,1,1,"post","14","roll02hz","control"
"14829",89,0,-5,0,1,"post","14","roll02hz","control"
"14830",90,1,5,1,1,"post","14","roll02hz","control"
"14831",91,0,-1,0,1,"post","14","roll02hz","control"
"14832",92,0,-4,0,1,"post","14","roll02hz","control"
"14833",93,1,7,1,1,"post","14","roll02hz","control"
"14834",94,1,1,0,0,"post","14","roll02hz","control"
"14835",95,0,-4,0,1,"post","14","roll02hz","control"
"14836",96,0,-2,0,1,"post","14","roll02hz","control"
"14837",97,0,-7,0,1,"post","14","roll02hz","control"
"14838",98,1,1,1,1,"post","14","roll02hz","control"
"14839",99,0,-4,1,0,"post","14","roll02hz","control"
"14840",100,0,-1,0,1,"post","14","roll02hz","control"
"14841",101,1,1,1,1,"post","14","roll02hz","control"
"14842",102,1,1,0,0,"post","14","roll02hz","control"
"14843",103,1,4,1,1,"post","14","roll02hz","control"
"14844",104,0,-3,0,1,"post","14","roll02hz","control"
"14845",105,0,-5,0,1,"post","14","roll02hz","control"
"14846",106,1,2,1,1,"post","14","roll02hz","control"
"14847",107,1,3,1,1,"post","14","roll02hz","control"
"14848",108,0,-7,0,1,"post","14","roll02hz","control"
"14849",109,0,-1,1,0,"post","14","roll02hz","control"
"14850",110,1,4,1,1,"post","14","roll02hz","control"
"14851",111,1,1,1,1,"post","14","roll02hz","control"
"14852",112,1,2,1,1,"post","14","roll02hz","control"
"14853",113,1,5,1,1,"post","14","roll02hz","control"
"14854",114,1,7,1,1,"post","14","roll02hz","control"
"14855",115,0,-5,0,1,"post","14","roll02hz","control"
"14856",116,0,-2,0,1,"post","14","roll02hz","control"
"14857",117,0,-6,0,1,"post","14","roll02hz","control"
"14858",118,0,-2,0,1,"post","14","roll02hz","control"
"14859",119,1,1,1,1,"post","14","roll02hz","control"
"14860",120,0,-3,0,1,"post","14","roll02hz","control"
"14861",121,0,-4,1,0,"post","14","roll02hz","control"
"14862",122,1,2,1,1,"post","14","roll02hz","control"
"14863",123,0,-7,0,1,"post","14","roll02hz","control"
"14864",124,0,-2,1,0,"post","14","roll02hz","control"
"14865",125,0,-4,1,0,"post","14","roll02hz","control"
"14866",126,0,-4,0,1,"post","14","roll02hz","control"
"14867",127,1,4,1,1,"post","14","roll02hz","control"
"14868",128,0,-1,0,1,"post","14","roll02hz","control"
"14869",129,1,7,1,1,"post","14","roll02hz","control"
"14870",130,0,-5,0,1,"post","14","roll02hz","control"
"14871",131,1,3,1,1,"post","14","roll02hz","control"
"14872",132,1,3,1,1,"post","14","roll02hz","control"
"14873",133,0,-3,1,0,"post","14","roll02hz","control"
"14874",134,0,-6,0,1,"post","14","roll02hz","control"
"14875",135,1,5,1,1,"post","14","roll02hz","control"
"14876",136,0,-1,0,1,"post","14","roll02hz","control"
"14877",137,1,2,0,0,"post","14","roll02hz","control"
"14878",138,0,-7,0,1,"post","14","roll02hz","control"
"14879",139,0,-6,0,1,"post","14","roll02hz","control"
"14880",140,0,-5,0,1,"post","14","roll02hz","control"
"14881",1,0,-6,0,1,"post","14","roll1hz","control"
"14882",2,0,-6,0,1,"post","14","roll1hz","control"
"14883",3,1,1,0,0,"post","14","roll1hz","control"
"14884",4,1,6,1,1,"post","14","roll1hz","control"
"14885",5,1,5,1,1,"post","14","roll1hz","control"
"14886",6,0,-6,0,1,"post","14","roll1hz","control"
"14887",7,0,-7,0,1,"post","14","roll1hz","control"
"14888",8,1,1,1,1,"post","14","roll1hz","control"
"14889",9,0,-3,0,1,"post","14","roll1hz","control"
"14890",10,1,5,1,1,"post","14","roll1hz","control"
"14891",11,1,2,0,0,"post","14","roll1hz","control"
"14892",12,0,-2,1,0,"post","14","roll1hz","control"
"14893",13,0,-4,0,1,"post","14","roll1hz","control"
"14894",14,1,2,1,1,"post","14","roll1hz","control"
"14895",15,1,2,0,0,"post","14","roll1hz","control"
"14896",16,1,5,1,1,"post","14","roll1hz","control"
"14897",17,0,-2,1,0,"post","14","roll1hz","control"
"14898",18,1,4,1,1,"post","14","roll1hz","control"
"14899",19,1,4,1,1,"post","14","roll1hz","control"
"14900",20,1,3,0,0,"post","14","roll1hz","control"
"14901",21,1,1,0,0,"post","14","roll1hz","control"
"14902",22,0,-2,1,0,"post","14","roll1hz","control"
"14903",23,1,3,1,1,"post","14","roll1hz","control"
"14904",24,1,3,1,1,"post","14","roll1hz","control"
"14905",25,0,-5,0,1,"post","14","roll1hz","control"
"14906",26,1,7,1,1,"post","14","roll1hz","control"
"14907",27,0,-5,0,1,"post","14","roll1hz","control"
"14908",28,1,7,1,1,"post","14","roll1hz","control"
"14909",29,0,-7,0,1,"post","14","roll1hz","control"
"14910",30,0,-3,0,1,"post","14","roll1hz","control"
"14911",31,1,7,1,1,"post","14","roll1hz","control"
"14912",32,0,-6,0,1,"post","14","roll1hz","control"
"14913",33,0,-6,0,1,"post","14","roll1hz","control"
"14914",34,1,3,1,1,"post","14","roll1hz","control"
"14915",35,0,-5,0,1,"post","14","roll1hz","control"
"14916",36,1,5,1,1,"post","14","roll1hz","control"
"14917",37,0,-7,0,1,"post","14","roll1hz","control"
"14918",38,1,4,1,1,"post","14","roll1hz","control"
"14919",39,1,1,0,0,"post","14","roll1hz","control"
"14920",40,1,6,1,1,"post","14","roll1hz","control"
"14921",41,0,-1,1,0,"post","14","roll1hz","control"
"14922",42,0,-2,1,0,"post","14","roll1hz","control"
"14923",43,0,-7,0,1,"post","14","roll1hz","control"
"14924",44,1,6,1,1,"post","14","roll1hz","control"
"14925",45,1,2,1,1,"post","14","roll1hz","control"
"14926",46,1,3,1,1,"post","14","roll1hz","control"
"14927",47,1,7,1,1,"post","14","roll1hz","control"
"14928",48,1,4,1,1,"post","14","roll1hz","control"
"14929",49,0,-2,1,0,"post","14","roll1hz","control"
"14930",50,0,-3,0,1,"post","14","roll1hz","control"
"14931",51,0,-1,1,0,"post","14","roll1hz","control"
"14932",52,1,6,1,1,"post","14","roll1hz","control"
"14933",53,1,7,1,1,"post","14","roll1hz","control"
"14934",54,1,2,1,1,"post","14","roll1hz","control"
"14935",55,1,5,1,1,"post","14","roll1hz","control"
"14936",56,0,-5,0,1,"post","14","roll1hz","control"
"14937",57,0,-4,0,1,"post","14","roll1hz","control"
"14938",58,1,5,1,1,"post","14","roll1hz","control"
"14939",59,1,3,1,1,"post","14","roll1hz","control"
"14940",60,1,6,1,1,"post","14","roll1hz","control"
"14941",61,0,-4,0,1,"post","14","roll1hz","control"
"14942",62,1,4,1,1,"post","14","roll1hz","control"
"14943",63,1,6,1,1,"post","14","roll1hz","control"
"14944",64,0,-2,1,0,"post","14","roll1hz","control"
"14945",65,0,-1,0,1,"post","14","roll1hz","control"
"14946",66,0,-7,0,1,"post","14","roll1hz","control"
"14947",67,1,2,1,1,"post","14","roll1hz","control"
"14948",68,1,3,1,1,"post","14","roll1hz","control"
"14949",69,1,3,1,1,"post","14","roll1hz","control"
"14950",70,1,2,0,0,"post","14","roll1hz","control"
"14951",71,1,4,1,1,"post","14","roll1hz","control"
"14952",72,1,5,1,1,"post","14","roll1hz","control"
"14953",73,1,3,1,1,"post","14","roll1hz","control"
"14954",74,1,1,0,0,"post","14","roll1hz","control"
"14955",75,1,6,1,1,"post","14","roll1hz","control"
"14956",76,1,5,1,1,"post","14","roll1hz","control"
"14957",77,1,2,0,0,"post","14","roll1hz","control"
